payment_installments,payment_value,payment_total,payment_count,delivery_delay_days,purchase_to_delivery_days,total_to_value_ratio,is_delayed,purchase_hour,purchase_dow,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher,payment_type_nan,authorization_status_authorized,authorization_status_declined,authorization_status_pending,authorization_status_reversed,authorization_status_nan,transaction_status_failed,transaction_status_pending,transaction_status_reversed,transaction_status_successful,transaction_status_nan,order_status_approved,order_status_canceled,order_status_created,order_status_delivered,order_status_invoiced,order_status_processing,order_status_shipped,order_status_unavailable,order_status_nan,order_channel_marketplace,order_channel_mobile_app,order_channel_online,order_channel_nan,derived_delivery_state_canceled,derived_delivery_state_delivered,derived_delivery_state_not_delivered,derived_delivery_state_shipped,derived_delivery_state_unavailable,derived_delivery_state_unknown,derived_delivery_state_nan,amount_bucket_low,amount_bucket_medium,amount_bucket_high,amount_bucket_nan,risk_score,actual_disputed,decision
6,163.6,163.6,1,-22.038888888888888,11.578356481481482,1.0,0,9,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.516049261859576,0,resolve
3,78.96,78.96,1,-5.350138888888889,2.147442129629629,1.0,0,12,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.0005228087698255853,0,resolve
6,88.34,88.34,1,-1.3342824074074071,10.859722222222222,1.0,0,19,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5319047635690021,0,resolve
6,72.14,72.14,1,-23.218622685185185,7.400196759259259,1.0,0,9,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5222710802583613,0,resolve
1,23.72,66.0,2,-19.41043981481481,3.9173032407407407,2.782462057335582,0,16,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5378499830836231,1,escalate
1,74.96,74.96,1,-12.155,10.15423611111111,1.0,0,16,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.520546509915341,0,resolve
2,163.7,163.7,1,-20.18123842592593,11.161261574074071,1.0,0,15,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5065687098248525,0,resolve
4,90.84,90.84,1,-19.42523148148148,11.969756944444445,1.0,0,14,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5303360883350472,0,resolve
2,224.48,224.48,1,-4.148171296296296,12.935254629629627,1.0,0,21,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5239782620262154,0,resolve
2,121.16,121.16,1,-26.66667824074074,8.860266203703704,1.0,0,11,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.513889511440001,0,resolve
2,68.55,68.55,1,-17.264791666666667,9.34380787037037,1.0,0,9,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5189376272196689,0,resolve
1,77.77,77.77,1,-6.051944444444445,9.522858796296296,1.0,0,10,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.522233133780167,1,resolve
10,767.21,767.21,1,-16.148136574074073,12.832141203703705,1.0,0,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5345226139710803,0,resolve
1,82.93,170.72000000000003,2,-16.379988425925927,8.68142361111111,2.058603641625468,0,22,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.49668142944213794,0,resolve
2,58.16,58.16,1,-7.132824074074074,5.14474537037037,1.0,0,17,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5425795390486767,0,escalate
1,111.8,111.8,1,-13.257581018518518,5.03255787037037,1.0,0,17,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5177571812028119,0,resolve
1,213.79,213.79,1,-20.461423611111112,12.52693287037037,1.0,0,0,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5089615501198999,0,resolve
1,157.3,157.3,1,-14.08386574074074,20.416655092592592,1.0,0,11,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5081122492121958,0,resolve
3,209.21,209.21,1,-5.264849537037037,16.54832175925926,1.0,0,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5169073888302025,0,resolve
4,200.55,200.55,1,-7.077569444444444,16.280729166666667,1.0,0,15,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5181223421948583,0,resolve
1,44.72,44.72,1,-11.137928240740742,5.352361111111111,1.0,0,12,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5306742590902481,0,resolve
1,1.65,28.41,4,-11.973136574074072,10.232471064814815,17.21818181818182,0,21,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.5144500500719591,0,resolve
1,59.24,59.24,1,-4.119467592592593,9.758414351851853,1.0,0,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5217806852046083,1,resolve
1,131.21,131.21,1,-6.454548611111111,28.92015046296296,1.0,0,15,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5166807135989634,0,resolve
5,73.4,73.4,1,-27.96619212962963,8.339131944444444,1.0,0,16,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.538010951073519,0,escalate
8,368.11,368.11,1,-13.535277777777775,20.932534722222226,1.0,0,12,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5304306934484379,0,resolve
9,109.31,109.31,1,-25.49650462962963,5.757962962962963,1.0,0,17,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5257709335427688,0,resolve
2,26.39,26.39,1,-16.154375,1.398449074074074,1.0,0,10,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5190584838752086,0,resolve
1,61.0,61.0,1,-13.17662037037037,11.83550925925926,1.0,0,23,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5142595401937574,0,resolve
1,25.0,107.02,4,-21.322939814814816,9.002407407407407,4.2808,0,16,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.507492678845812,0,resolve
8,117.74,117.74,1,-1.2833912037037036,17.09193287037037,1.0,0,14,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5442507759646958,1,escalate
2,71.78,71.78,1,-6.070486111111111,4.078032407407408,1.0,0,20,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5252648564368738,0,resolve
2,258.33,258.33,1,-11.174965277777778,6.84707175925926,1.0,0,23,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5107629670960058,1,resolve
2,28.26,246.98,2,-6.051018518518519,7.417199074074074,8.739561217268223,0,12,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5234004468566323,0,resolve
1,71.5,71.5,1,-12.441550925925926,23.628900462962964,1.0,0,22,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5169696603508098,0,resolve
10,385.75,385.75,1,-11.4471875,8.95306712962963,1.0,0,14,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5434029850279698,0,escalate
10,120.49,120.49,1,-14.380543981481482,9.024212962962965,1.0,0,14,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.530872360993597,1,resolve
1,53.01,53.01,1,-12.328020833333332,7.194548611111111,1.0,0,11,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5175833845003798,0,resolve
2,27.75,27.75,1,-10.275,7.089548611111111,1.0,0,15,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.517475577694553,0,resolve
2,27.38,27.38,1,-12.17662037037037,6.413518518518519,1.0,0,9,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5202285375599888,0,resolve
2,44.72,76.74,3,-22.36626157407408,14.35037037037037,1.7160107334525938,0,6,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5361370471562283,1,escalate
6,93.84,93.84,1,-28.324791666666663,8.91324074074074,1.0,0,18,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5305446720499059,0,resolve
1,63.02,63.02,1,-7.354826388888889,5.073391203703704,1.0,0,13,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5404199526190121,1,escalate
6,66.89,66.89,1,-12.466944444444444,9.885347222222222,1.0,0,15,6,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.01126345880957828,0,resolve
1,337.5,337.5,1,-5.372928240740741,17.92326388888889,1.0,0,16,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5207025162568025,0,resolve
1,56.31,56.31,1,-21.31019675925926,21.78071759259259,1.0,0,21,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5176179516137436,0,resolve
2,262.07,262.07,1,-8.32462962962963,13.137164351851853,1.0,0,12,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5141751491920635,0,resolve
1,41.42,41.42,1,-12.475300925925923,12.689247685185183,1.0,0,20,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.4916160756383529,0,resolve
1,319.33,319.33,1,-15.11835648148148,17.191875,1.0,0,16,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5187185690309641,0,resolve
8,335.19,335.19,1,-5.200023148148148,6.377534722222222,1.0,0,10,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5276480209462787,0,resolve
3,215.47,215.47,1,-15.36097222222222,10.064351851851852,1.0,0,13,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5136552028049628,0,resolve
1,54.09,54.09,1,0.974212962962963,23.165046296296296,1.0,1,19,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5338055159658612,0,resolve
7,159.85,159.85,1,-30.45135416666667,7.058842592592592,1.0,0,11,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5212336302966605,0,resolve
4,389.31,389.31,1,-6.005729166666667,15.123159722222224,1.0,0,20,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5245498722652777,0,resolve
3,76.64,76.64,1,-8.20011574074074,13.988252314814815,1.0,0,19,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5209575566208905,0,resolve
1,38.63,38.63,1,-12.945439814814817,5.715729166666667,1.0,0,8,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5186755179299999,1,resolve
1,110.58,110.58,1,-9.15392361111111,8.105868055555556,1.0,0,17,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5419859990198206,0,escalate
1,246.26,246.26,1,18.71699074074074,41.83513888888889,1.0,1,21,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5121069252433794,0,resolve
10,309.74,309.74,1,-10.128715277777776,2.470833333333333,1.0,0,9,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5294279486503982,0,resolve
1,38.69,38.69,1,-6.905173611111112,11.543125,1.0,0,13,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.556618327586076,0,escalate
1,29.69,29.69,1,-16.37662037037037,8.737592592592593,1.0,0,21,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5533320436188626,0,escalate
2,194.89,194.89,1,5.878009259259259,30.31355324074074,1.0,1,13,4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.011160786828657851,0,resolve
1,235.7,235.7,1,-24.24747685185185,7.146597222222222,1.0,0,14,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5057379990282921,0,resolve
1,65.7,65.7,1,12.6446875,43.97106481481482,1.0,1,16,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5301201259295394,0,resolve
3,123.82,123.82,1,-8.112164351851852,8.978854166666666,1.0,0,21,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5205854537593323,0,resolve
10,266.38,266.38,1,-13.105844907407407,9.387905092592591,1.0,0,12,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5271273499642156,0,resolve
2,175.08,175.08,1,-13.306770833333331,8.80670138888889,1.0,0,21,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0038145182858886906,0,resolve
5,292.28,292.28,1,-16.537372685185186,19.705625,1.0,0,18,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5220077355192712,0,resolve
1,29.34,29.34,1,-11.973136574074072,10.232471064814815,1.0,0,15,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5476735445294536,0,escalate
1,65.87,65.87,1,-14.311041666666666,4.219085648148148,1.0,0,11,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5556807645541897,1,escalate
1,87.32,87.32,1,-12.03292824074074,8.227858796296296,1.0,0,17,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5178103074311275,0,resolve
1,47.14,47.14,1,-5.1021875,14.877696759259258,1.0,0,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.522429071535092,0,resolve
2,27.77,27.77,1,-10.341863425925926,2.1791435185185186,1.0,0,11,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5205380160748531,0,resolve
1,35.9,71.82,2,-16.490914351851853,2.973171296296296,2.0005571030640668,0,12,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5214940124125753,0,resolve
1,36.27,55.690000000000005,2,-11.607916666666666,15.594421296296296,1.535428728977116,0,19,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.014113227062562291,0,resolve
6,356.06,356.06,1,0.7976851851851852,11.766944444444444,1.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5210120651053947,0,resolve
2,92.5,92.5,1,-6.029988425925926,19.386388888888888,1.0,0,14,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5227576500211001,0,resolve
2,162.11,162.11,1,-22.304826388888888,2.0409027777777777,1.0,0,15,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5092267375658344,0,resolve
2,90.73,90.73,1,-12.109525462962964,15.399282407407409,1.0,0,11,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5291538718325527,0,resolve
3,74.16,74.16,1,-14.241203703703704,9.877511574074074,1.0,0,21,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.530567382896017,1,resolve
1,116.45,116.45,1,-12.307384259259258,11.914837962962965,1.0,0,18,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5175776286545736,0,resolve
4,204.85,204.85,1,-14.289166666666668,13.906944444444443,1.0,0,19,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5108720682158803,0,resolve
2,25.33,25.33,1,-11.033368055555556,2.519456018518518,1.0,0,10,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5189761980684334,0,resolve
1,90.99,90.99,1,-18.36869212962963,7.636736111111111,1.0,0,23,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.4999570677009854,0,resolve
3,218.55,218.55,1,-5.220729166666667,28.103229166666665,1.0,0,16,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5131475855350544,0,resolve
8,105.29,105.29,1,-12.131944444444445,13.03699074074074,1.0,0,19,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5277690454452628,0,resolve
3,180.47,180.47,1,-13.004849537037035,24.11454861111111,1.0,0,21,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5107236649066412,0,resolve
1,85.16,85.16,1,-14.161076388888889,16.14185185185185,1.0,0,16,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5290711759053552,0,resolve
3,161.1,161.1,1,-11.089085648148147,3.0513541666666666,1.0,0,20,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.512974056492414,0,resolve
8,190.54,190.54,1,-23.4860300925926,20.96802083333333,1.0,0,13,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5139586190513529,0,resolve
1,40.0,40.0,1,-20.40039351851852,10.797708333333333,1.0,0,19,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5138656542549607,0,resolve
1,206.29,206.29,1,-16.208171296296296,8.45068287037037,1.0,0,8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5181811132400966,0,resolve
1,33.13,33.13,1,-20.263090277777778,6.83443287037037,1.0,0,21,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.48963179313538874,0,resolve
2,93.65,93.65,1,-17.161273148148148,6.957835648148148,1.0,0,21,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5175798766520641,0,resolve
10,516.73,516.73,1,3.671990740740741,41.83126157407408,1.0,1,20,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5325823635520711,0,resolve
3,64.34,64.34,1,-9.348194444444443,5.231400462962963,1.0,0,10,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5207912667069655,0,resolve
5,55.1,55.1,1,-12.262222222222222,11.224328703703703,1.0,0,12,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5255032489368665,0,resolve
1,40.84,40.84,1,-10.380810185185185,6.80912037037037,1.0,0,19,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5150339514312129,0,resolve
1,111.43,111.43,1,-14.197546296296297,12.958692129629627,1.0,0,20,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5168621184586957,0,resolve
1,29.85,29.85,1,-12.267106481481482,11.357858796296297,1.0,0,9,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.001935647795013103,0,resolve
